DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
46:13.5,71.28,0.08,0.9,0.072,0,71.28,71.28,3,0,25.4,0,75,0,0,0,3565,5,3562,20,3564,22,1,22,1,22,3564,3564,3564,3564,3565,3564,3564,3564,3565,3564,3564,3564,3564,3564,3564,3564,3564,3564,3564,3562,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:14.5,71.28,0.08,0.9,0.072,0,71.28,71.28,3,0,25.4,0,75,0,0,0,3565,5,3562,19,3564,22,1,22,1,22,3564,3564,3564,3564,3565,3564,3564,3565,3565,3564,3564,3564,3564,3564,3564,3564,3565,3564,3562,3564,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:15.5,71.02,-3.81,0.9,-3.429,0,71.01,71.01,4,0,25.4,0,75,0,0,0,3553,6,3549,12,3550,22,1,22,1,22,3550,3552,3552,3550,3550,3553,3552,3550,3550,3552,3552,3549,3549,3552,3553,3550,3549,3552,3552,3549,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:16.5,71.01,-5.3,0.9,-4.77,0,71,71,6,0,25.4,0,75,0,0,0,3553,3,3547,12,3550,22,1,22,1,22,3550,3552,3553,3549,3550,3553,3552,3550,3549,3552,3550,3547,3549,3550,3552,3549,3549,3552,3552,3549,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:17.5,71,-5.31,0.9,-4.779,0,71,71,6,0,25.4,0,75,0,0,0,3553,6,3547,12,3550,22,1,22,1,22,3550,3552,3552,3549,3550,3553,3550,3550,3549,3550,3550,3547,3549,3550,3552,3549,3549,3552,3550,3549,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:18.5,71,-5.31,0.9,-4.779,0,71,71,6,0,25.4,0,75,0,0,0,3553,6,3547,4,3550,22,1,22,1,22,3549,3552,3552,3547,3549,3553,3552,3550,3549,3550,3550,3547,3549,3550,3552,3549,3549,3552,3550,3549,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:19.5,70.99,-5.32,0.9,-4.788,0,70.99,70.99,5,0,25.4,0,75,0,0,0,3552,3,3547,12,3549,22,1,22,1,22,3549,3550,3552,3549,3550,3552,3552,3550,3549,3550,3550,3547,3547,3550,3552,3547,3547,3550,3550,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:20.5,70.99,-5.32,0.9,-4.788,0,70.99,70.99,6,0,25.4,0,75,0,0,0,3552,2,3546,12,3549,22,1,22,1,22,3549,3552,3552,3549,3549,3552,3552,3549,3549,3550,3549,3546,3547,3550,3552,3549,3547,3552,3550,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:21.5,70.99,-5.32,0.9,-4.788,0,70.98,70.98,5,0,25.4,0,75,0,0,0,3552,3,3547,9,3549,22,1,22,1,22,3549,3550,3552,3549,3549,3552,3550,3549,3547,3550,3550,3547,3547,3550,3550,3549,3547,3552,3550,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:22.5,70.98,-5.32,0.9,-4.788,0,70.98,70.98,5,0,25.4,0,75,0,0,0,3552,3,3547,4,3549,22,1,22,1,22,3549,3550,3552,3547,3549,3552,3550,3549,3547,3549,3549,3547,3547,3550,3552,3549,3547,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:23.5,70.98,-5.32,0.9,-4.788,0,70.97,70.97,5,0,25.4,0,75,0,0,0,3552,3,3547,4,3548,22,1,22,1,22,3549,3550,3552,3547,3549,3552,3550,3549,3547,3550,3549,3547,3547,3549,3550,3547,3547,3550,3550,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:24.5,70.98,-5.33,0.9,-4.797,0,70.97,70.97,6,0,25.4,0,75,0,0,0,3552,3,3546,12,3548,22,1,22,1,22,3547,3550,3552,3547,3549,3552,3550,3549,3547,3550,3549,3546,3547,3549,3550,3547,3547,3550,3550,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:25.5,70.97,-5.32,0.9,-4.788,0,70.97,70.97,5,0,25.4,0,75,0,0,0,3552,3,3547,4,3548,22,1,22,1,22,3549,3550,3552,3547,3549,3550,3550,3547,3547,3549,3549,3547,3547,3549,3550,3547,3547,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:26.5,70.97,-5.33,0.9,-4.797,0,70.97,70.97,5,0,25.4,0,75,0,0,0,3552,6,3547,1,3548,22,1,22,1,22,3547,3550,3550,3547,3549,3552,3550,3547,3547,3549,3549,3547,3547,3549,3550,3547,3547,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:27.5,70.97,-5.33,0.9,-4.797,0,70.97,70.97,6,0,25.4,0,75,0,0,0,3552,6,3546,12,3548,22,1,22,1,22,3547,3550,3550,3547,3549,3552,3550,3549,3547,3549,3549,3546,3547,3549,3550,3547,3547,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:28.5,70.97,-5.32,0.9,-4.788,0,70.97,70.97,6,0,25.4,0,75,0,0,0,3552,6,3546,12,3548,22,1,22,1,22,3547,3550,3550,3547,3549,3552,3550,3549,3547,3549,3549,3546,3547,3549,3550,3547,3546,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:29.5,70.96,-5.43,0.9,-4.887,0,70.95,70.95,4,0,25.4,0,75,0,0,0,3550,2,3546,9,3547,22,1,22,1,22,3547,3550,3550,3547,3547,3550,3549,3547,3546,3547,3547,3546,3547,3549,3550,3547,3546,3550,3549,3547,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:30.5,70.94,-5.73,0.9,-5.157,0,70.94,70.94,6,0,25.4,0,75,0,0,0,3550,3,3544,12,3547,22,1,22,1,22,3546,3549,3550,3546,3547,3550,3549,3547,3546,3547,3547,3544,3546,3547,3549,3544,3546,3549,3547,3546,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:31.5,70.91,-6.21,0.9,-5.589,0,70.91,70.91,6,0,25.4,0,75,0,0,0,3549,3,3543,9,3545,22,1,22,1,22,3546,3547,3549,3544,3546,3549,3547,3546,3543,3547,3546,3543,3544,3546,3547,3544,3543,3547,3546,3544,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:32.5,70.9,-6.46,0.9,-5.814,0,70.9,70.9,8,0,25.4,0,75,0,0,0,3549,6,3541,12,3545,22,1,22,1,22,3544,3547,3547,3543,3544,3549,3547,3544,3543,3546,3546,3541,3543,3546,3547,3544,3543,3547,3546,3544,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:33.5,70.89,-6.91,0.9,-6.219,0,70.88,70.88,6,0,25.4,0,75,0,0,0,3547,3,3541,12,3544,22,1,22,1,22,3543,3546,3547,3543,3544,3547,3546,3543,3543,3544,3546,3541,3543,3544,3546,3543,3541,3546,3546,3543,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:34.5,70.86,-6.91,0.9,-6.219,0,70.85,70.85,6,0,25.4,0,75,0,0,0,3546,3,3540,4,3542,22,1,22,1,22,3543,3544,3546,3540,3543,3546,3544,3541,3540,3544,3543,3540,3541,3543,3546,3541,3541,3544,3544,3541,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:35.5,70.83,-7.54,0.9,-6.786,0,70.82,70.82,8,0,25.3,0,75,0,0,0,3546,6,3538,12,3541,22,1,22,1,22,3541,3543,3544,3540,3541,3546,3543,3540,3540,3541,3541,3538,3540,3541,3544,3540,3538,3544,3543,3540,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:36.5,70.79,-8.17,0.9,-7.353,0,70.79,70.79,9,0,25.3,0,75,0,0,0,3544,6,3535,12,3539,22,1,22,1,22,3538,3541,3543,3537,3538,3544,3541,3538,3537,3541,3540,3535,3537,3540,3543,3538,3537,3543,3541,3538,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:37.5,70.77,-8.57,0.9,-7.713,0,70.77,70.77,8,0,25.3,0,75,0,0,0,3543,3,3535,4,3538,22,1,22,1,22,3537,3541,3543,3535,3538,3543,3541,3538,3535,3540,3540,3535,3537,3540,3541,3537,3535,3541,3540,3537,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:38.5,70.75,-9.01,0.9,-8.109,0,70.75,70.75,7,0,25.3,0,75,0,0,0,3541,3,3534,12,3537,22,1,22,1,22,3537,3540,3541,3535,3537,3541,3540,3537,3535,3540,3540,3534,3535,3538,3541,3535,3535,3540,3538,3535,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:39.5,70.72,-9.64,0.9,-8.676,0,70.71,70.71,8,0,25.3,0,75,0,0,0,3540,3,3532,4,3535,22,1,22,1,22,3535,3538,3540,3532,3534,3540,3538,3535,3532,3537,3537,3532,3534,3537,3540,3534,3532,3538,3537,3534,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:40.5,70.69,-9.99,0.9,-8.991,0,70.69,70.69,9,0,25.3,0,75,0,0,0,3540,3,3531,4,3534,22,1,22,1,22,3532,3537,3540,3531,3534,3538,3537,3534,3531,3537,3535,3531,3532,3535,3538,3532,3531,3538,3537,3532,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:41.5,70.68,-9.99,0.9,-8.991,0,70.68,70.68,9,0,25.3,0,75,0,0,0,3538,3,3529,17,3534,22,1,22,1,22,3531,3537,3538,3531,3534,3538,3537,3532,3531,3535,3535,3531,3532,3535,3538,3532,3529,3537,3535,3532,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:42.5,70.66,-10.28,0.9,-9.252,0,70.65,70.65,9,0,25.3,0,75,0,0,0,3538,6,3529,4,3532,22,1,22,1,22,3531,3535,3537,3529,3531,3538,3535,3532,3529,3534,3534,3529,3531,3534,3537,3531,3529,3535,3535,3531,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:43.5,70.64,-10.61,0.9,-9.549,0,70.63,70.63,9,0,25.3,0,75,0,0,0,3537,3,3528,4,3531,22,1,22,1,22,3531,3534,3537,3528,3531,3537,3534,3531,3528,3534,3532,3528,3529,3532,3535,3529,3528,3535,3534,3529,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:44.5,70.62,-10.84,0.9,-9.756,0,70.61,70.61,9,0,25.3,0,75,0,0,0,3535,3,3526,12,3530,22,1,22,1,22,3529,3534,3535,3528,3529,3535,3534,3529,3528,3532,3532,3526,3528,3532,3535,3529,3528,3535,3532,3529,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:45.5,70.61,-11.02,0.9,-9.918,0,70.61,70.61,9,0,25.3,0,75,0,0,0,3535,3,3526,12,3530,22,1,22,1,22,3529,3532,3535,3528,3529,3535,3534,3529,3528,3532,3532,3526,3528,3531,3534,3528,3526,3535,3532,3528,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:46.5,70.61,-11.02,0.9,-9.918,0,70.6,70.6,9,0,25.3,0,75,0,0,0,3535,3,3526,4,3530,22,1,22,1,22,3529,3532,3535,3526,3529,3535,3534,3528,3526,3532,3532,3526,3528,3532,3534,3528,3526,3534,3532,3528,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:47.5,70.61,-11.02,0.9,-9.918,0,70.6,70.6,9,0,25.3,0,75,0,0,0,3535,6,3526,4,3530,22,1,22,1,22,3528,3534,3534,3526,3529,3535,3532,3529,3526,3532,3532,3526,3528,3531,3535,3528,3526,3534,3532,3529,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:48.5,70.6,-11.02,0.9,-9.918,0,70.59,70.59,9,0,25.3,0,75,0,0,0,3534,3,3525,12,3529,22,1,22,1,22,3528,3532,3534,3526,3528,3534,3532,3529,3526,3532,3531,3525,3528,3531,3534,3528,3526,3534,3532,3528,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:49.5,70.59,-11.03,0.9,-9.927,0,70.59,70.59,10,0,25.2,0,75,0,0,0,3535,6,3525,12,3529,22,1,22,1,22,3528,3532,3534,3526,3526,3535,3532,3528,3526,3531,3531,3525,3528,3531,3534,3528,3526,3534,3532,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:50.5,70.59,-11.02,0.9,-9.918,0,70.58,70.58,10,0,25.2,0,75,0,0,0,3535,6,3525,4,3529,22,1,22,1,22,3528,3532,3532,3525,3528,3535,3532,3528,3525,3531,3531,3525,3526,3531,3534,3526,3525,3534,3531,3528,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:51.5,70.59,-11.01,0.9,-9.909,0,70.58,70.58,9,0,25.2,0,75,0,0,0,3534,3,3525,9,3529,22,1,22,1,22,3528,3532,3534,3526,3528,3534,3531,3528,3525,3531,3531,3525,3526,3531,3532,3526,3525,3534,3531,3528,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:52.5,70.58,-11.01,0.9,-9.909,0,70.57,70.57,9,0,25.2,0,75,0,0,0,3534,3,3525,4,3528,22,1,22,1,22,3528,3531,3534,3525,3528,3534,3531,3526,3525,3531,3529,3525,3526,3529,3532,3526,3525,3534,3531,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:53.5,70.57,-11.01,0.9,-9.909,0,70.57,70.57,9,0,25.2,0,75,0,0,0,3534,3,3525,4,3528,22,1,22,1,22,3526,3531,3534,3525,3528,3534,3531,3526,3525,3529,3531,3525,3526,3529,3532,3526,3525,3532,3531,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:54.5,70.57,-11.02,0.9,-9.918,0,70.57,70.57,9,0,25.2,0,75,0,0,0,3534,6,3525,4,3528,22,1,22,1,22,3526,3531,3532,3525,3528,3534,3531,3528,3525,3531,3529,3525,3526,3531,3532,3526,3525,3532,3531,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:55.5,70.56,-11.02,0.9,-9.918,0,70.56,70.56,9,0,25.2,0,75,0,0,0,3532,3,3523,12,3528,22,1,22,1,22,3526,3531,3532,3525,3526,3532,3531,3526,3525,3529,3529,3523,3526,3529,3532,3526,3525,3532,3531,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:56.5,70.56,-11.01,0.9,-9.909,0,70.55,70.55,7,0,25.2,0,75,0,0,0,3532,3,3525,4,3527,22,1,22,1,22,3526,3531,3532,3525,3526,3532,3529,3525,3525,3529,3529,3525,3526,3529,3532,3525,3525,3532,3529,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:57.5,70.55,-11.01,0.9,-9.909,0,70.54,70.54,9,0,25.2,0,75,0,0,0,3532,3,3523,4,3527,22,1,22,1,22,3526,3531,3532,3523,3526,3532,3529,3526,3523,3529,3529,3523,3525,3529,3531,3525,3523,3532,3529,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:58.5,70.55,-11.01,0.9,-9.909,0,70.55,70.55,9,0,25.2,0,75,0,0,0,3532,3,3523,4,3527,22,1,22,1,22,3526,3529,3532,3523,3526,3532,3531,3526,3525,3529,3529,3523,3525,3529,3532,3525,3523,3531,3529,3526,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
46:59.5,70.55,-11.01,0.9,-9.909,0,70.54,70.54,9,0,25.2,0,75,0,0,0,3532,3,3523,9,3527,22,1,22,1,22,3526,3531,3532,3525,3526,3531,3529,3526,3523,3529,3528,3523,3525,3529,3532,3525,3523,3531,3529,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:00.5,70.54,-11.01,0.9,-9.909,0,70.54,70.54,10,0,25.2,0,75,0,0,0,3532,6,3522,12,3527,22,1,22,1,22,3526,3529,3531,3523,3526,3532,3529,3526,3523,3529,3529,3522,3525,3529,3531,3525,3523,3532,3529,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:01.5,70.54,-11,0.9,-9.9,0,70.54,70.54,9,0,25.1,0,75,0,0,0,3532,6,3523,4,3527,22,1,22,1,22,3525,3529,3531,3523,3526,3532,3529,3525,3523,3528,3529,3523,3525,3529,3531,3525,3523,3531,3528,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:02.5,70.54,-11,0.9,-9.9,0,70.53,70.53,8,0,25.1,0,75,0,0,0,3531,3,3523,4,3526,22,1,22,1,22,3525,3528,3531,3523,3525,3531,3529,3525,3523,3529,3528,3523,3525,3528,3531,3525,3523,3531,3529,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:03.5,70.54,-11.01,0.9,-9.909,0,70.53,70.53,8,0,25.1,0,75,0,0,0,3531,3,3523,4,3526,22,1,22,1,22,3525,3529,3531,3523,3525,3531,3529,3525,3523,3528,3528,3523,3525,3529,3531,3525,3523,3531,3528,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:04.5,70.53,-11,0.9,-9.9,0,70.53,70.53,9,0,25.1,0,75,0,0,0,3531,3,3522,4,3526,22,1,22,1,22,3525,3529,3531,3522,3525,3531,3529,3525,3523,3528,3528,3522,3525,3528,3531,3525,3523,3529,3528,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:05.5,70.53,-11,0.9,-9.9,0,70.52,70.52,9,0,25.1,0,75,0,0,0,3531,3,3522,9,3526,22,1,22,1,22,3525,3528,3531,3523,3525,3531,3528,3525,3522,3528,3528,3522,3523,3528,3531,3523,3523,3531,3528,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:06.5,70.53,-11,0.9,-9.9,0,70.52,70.52,9,0,25.1,0,75,0,0,0,3531,3,3522,12,3526,22,1,22,1,22,3525,3529,3531,3523,3525,3529,3529,3525,3523,3528,3528,3522,3523,3528,3531,3523,3522,3529,3528,3525,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:07.5,70.52,-11,0.9,-9.9,0,70.52,70.52,9,0,25.1,0,75,0,0,0,3531,3,3522,4,3526,22,1,22,1,22,3523,3528,3531,3522,3525,3531,3529,3525,3523,3528,3528,3522,3523,3528,3531,3523,3522,3529,3528,3523,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:08.5,70.52,-11,0.9,-9.9,0,70.51,70.51,9,0,25.1,0,75,0,0,0,3531,3,3522,4,3525,22,1,22,1,22,3525,3529,3531,3522,3525,3531,3528,3525,3522,3528,3526,3522,3523,3528,3529,3523,3522,3529,3528,3523,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:09.5,70.52,-11,0.9,-9.9,0,70.51,70.51,9,0,25.1,0,75,0,0,0,3531,3,3522,4,3525,22,1,22,1,22,3523,3528,3531,3522,3523,3531,3528,3525,3522,3528,3528,3522,3523,3528,3529,3523,3522,3529,3528,3523,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:10.5,70.51,-11,0.9,-9.9,0,70.5,70.5,9,0,25.1,0,75,0,0,0,3531,6,3522,4,3525,22,1,22,1,22,3523,3528,3529,3522,3523,3531,3528,3523,3522,3528,3526,3522,3523,3526,3529,3523,3522,3529,3528,3523,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
47:11.5,70.5,-11.15,0.9,-10.035,0,70.49,70.49,9,0,25.1,0,75,0,0,0,3529,6,3520,9,3524,22,1,22,1,22,3523,3528,3528,3522,3523,3529,3528,3523,3520,3526,3526,3522,3522,3526,3529,3522,3522,3529,3526,3523,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
